"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMPAGE","15_24","PC_AGE","M","2010-11",60.5624,
"AUS","EMPAGE","15_24","PC_AGE","M","2010-12",60.98996,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-01",60.66525,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-02",60.78173,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-03",60.59186,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-04",60.04053,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-05",60.40487,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-06",60.24889,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-07",60.17656,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-08",60.65913,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-09",61.10515,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-10",60.91126,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-11",59.93127,
"AUS","EMPAGE","15_24","PC_AGE","M","2011-12",59.1188,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-01",60.03023,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-02",59.88238,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-03",59.66248,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-04",59.75491,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-05",60.17911,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-06",59.94501,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-07",58.98502,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-08",59.22736,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-09",59.54091,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-10",59.26832,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-11",59.30909,
"AUS","EMPAGE","15_24","PC_AGE","M","2012-12",59.38348,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-01",59.43805,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-02",58.76718,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-03",58.56533,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-04",59.11218,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-05",59.17467,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-06",58.90491,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-07",59.14729,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-08",58.52674,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-09",58.37529,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-10",58.2972,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-11",58.20513,
"AUS","EMPAGE","15_24","PC_AGE","M","2013-12",57.44695,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-01",57.91031,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-02",57.25983,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-03",57.97618,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-04",57.59212,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-05",57.34826,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-06",57.7058,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-07",57.44987,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-08",57.71618,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-09",57.41481,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-10",57.39845,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-11",58.07941,
"AUS","EMPAGE","15_24","PC_AGE","M","2014-12",58.20026,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-01",57.03416,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-02",58.1702,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-03",58.02375,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-04",58.11306,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-05",58.1955,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-06",58.51158,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-07",58.5864,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-08",57.92942,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-09",58.45656,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-10",59.12716,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-11",59.50695,
"AUS","EMPAGE","15_24","PC_AGE","M","2015-12",59.44299,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-01",58.05354,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-02",59.14121,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-03",58.77117,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-04",58.79211,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-05",58.91309,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-06",58.76271,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-07",58.34946,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-08",58.06861,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-09",58.1022,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-10",57.83695,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-11",57.39897,
"AUS","EMPAGE","15_24","PC_AGE","M","2016-12",57.72583,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-01",58.1791,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-02",57.64692,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-03",57.89935,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-04",58.03819,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-05",57.94971,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-06",58.03872,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-07",58.44199,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-08",58.85805,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-09",59.35801,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-10",58.72684,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-11",59.19398,
"AUS","EMPAGE","15_24","PC_AGE","M","2017-12",59.16739,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-01",59.21975,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-02",59.16735,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-03",59.27281,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-04",59.514,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-05",60.11551,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-06",60.69225,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-07",59.92197,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-08",60.10265,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-09",59.95207,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-10",59.83718,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-11",60.17515,
"AUS","EMPAGE","15_24","PC_AGE","M","2018-12",60.19691,
"AUS","EMPAGE","15_24","PC_AGE","M","2019-01",59.92407,
"AUS","EMPAGE","15_24","PC_AGE","M","2019-02",60.4187,
"AUS","EMPAGE","15_24","PC_AGE","M","2019-03",60.04724,
"COL","EMPAGE","15_24","PC_AGE","A","2007",37.9675,
"COL","EMPAGE","15_24","PC_AGE","A","2008",37.30833,
"COL","EMPAGE","15_24","PC_AGE","A","2009",39.85,
"COL","EMPAGE","15_24","PC_AGE","A","2010",40.76833,
"COL","EMPAGE","15_24","PC_AGE","A","2011",42.54417,
"COL","EMPAGE","15_24","PC_AGE","A","2012",44.31,
"COL","EMPAGE","15_24","PC_AGE","A","2013",44.18333,
"COL","EMPAGE","15_24","PC_AGE","A","2014",44.36,
"COL","EMPAGE","15_24","PC_AGE","A","2015",45.03417,
"COL","EMPAGE","15_24","PC_AGE","A","2016",43.78833,
"COL","EMPAGE","15_24","PC_AGE","A","2017",43.28667,
"COL","EMPAGE","15_24","PC_AGE","A","2018",42.2475,
"COL","EMPAGE","25_54","PC_AGE","A","2007",72.025,
"COL","EMPAGE","25_54","PC_AGE","A","2008",72.48333,
"COL","EMPAGE","25_54","PC_AGE","A","2009",74.0225,
"COL","EMPAGE","25_54","PC_AGE","A","2010",75.4475,
"COL","EMPAGE","25_54","PC_AGE","A","2011",76.56167,
"COL","EMPAGE","25_54","PC_AGE","A","2012",77.3325,
"COL","EMPAGE","25_54","PC_AGE","A","2013",77.64584,
"COL","EMPAGE","25_54","PC_AGE","A","2014",78.2,
"COL","EMPAGE","25_54","PC_AGE","A","2015",78.645,
"COL","EMPAGE","25_54","PC_AGE","A","2016",78.28584,
"COL","EMPAGE","25_54","PC_AGE","A","2017",77.98333,
"COL","EMPAGE","25_54","PC_AGE","A","2018",77.38,
"COL","EMPAGE","55_64","PC_AGE","A","2007",51.9175,
"COL","EMPAGE","55_64","PC_AGE","A","2008",53.6475,
"COL","EMPAGE","55_64","PC_AGE","A","2009",55.18167,
"COL","EMPAGE","55_64","PC_AGE","A","2010",57.17333,
"COL","EMPAGE","55_64","PC_AGE","A","2011",59.21167,
"COL","EMPAGE","55_64","PC_AGE","A","2012",60.74833,
"COL","EMPAGE","55_64","PC_AGE","A","2013",61.0525,
"COL","EMPAGE","55_64","PC_AGE","A","2014",61.54667,
"COL","EMPAGE","55_64","PC_AGE","A","2015",62.455,
"COL","EMPAGE","55_64","PC_AGE","A","2016",62.815,
"COL","EMPAGE","55_64","PC_AGE","A","2017",62.83167,
"COL","EMPAGE","55_64","PC_AGE","A","2018",63.10583,
"COL","EMPAGE","15_24","PC_AGE","Q","2007-Q1",37.81896,
"COL","EMPAGE","15_24","PC_AGE","Q","2007-Q2",37.91954,
"COL","EMPAGE","15_24","PC_AGE","Q","2007-Q3",38.02151,
"COL","EMPAGE","15_24","PC_AGE","Q","2007-Q4",38.13345,
"COL","EMPAGE","15_24","PC_AGE","Q","2008-Q1",38.2571,
"COL","EMPAGE","15_24","PC_AGE","Q","2008-Q2",37.9843,
"COL","EMPAGE","15_24","PC_AGE","Q","2008-Q3",37.54585,
"COL","EMPAGE","15_24","PC_AGE","Q","2008-Q4",35.47224,
"COL","EMPAGE","15_24","PC_AGE","Q","2009-Q1",39.16597,
"COL","EMPAGE","15_24","PC_AGE","Q","2009-Q2",39.92276,
"COL","EMPAGE","15_24","PC_AGE","Q","2009-Q3",39.77693,
"COL","EMPAGE","15_24","PC_AGE","Q","2009-Q4",40.55818,
"COL","EMPAGE","15_24","PC_AGE","Q","2010-Q1",40.65189,
"COL","EMPAGE","15_24","PC_AGE","Q","2010-Q2",39.71714,
"COL","EMPAGE","15_24","PC_AGE","Q","2010-Q3",41.77258,
"COL","EMPAGE","15_24","PC_AGE","Q","2010-Q4",40.95037,
"COL","EMPAGE","15_24","PC_AGE","Q","2011-Q1",41.30268,
"COL","EMPAGE","15_24","PC_AGE","Q","2011-Q2",41.09904,
"COL","EMPAGE","15_24","PC_AGE","Q","2011-Q3",42.32054,
"COL","EMPAGE","15_24","PC_AGE","Q","2011-Q4",45.48558,
"COL","EMPAGE","15_24","PC_AGE","Q","2012-Q1",44.37854,
"COL","EMPAGE","15_24","PC_AGE","Q","2012-Q2",44.72948,
"COL","EMPAGE","15_24","PC_AGE","Q","2012-Q3",44.23663,
"COL","EMPAGE","15_24","PC_AGE","Q","2012-Q4",43.89853,
"COL","EMPAGE","15_24","PC_AGE","Q","2013-Q1",43.81669,
"COL","EMPAGE","15_24","PC_AGE","Q","2013-Q2",44.02411,
"COL","EMPAGE","15_24","PC_AGE","Q","2013-Q3",44.14653,
"COL","EMPAGE","15_24","PC_AGE","Q","2013-Q4",44.76542,
"COL","EMPAGE","15_24","PC_AGE","Q","2014-Q1",43.9861,
"COL","EMPAGE","15_24","PC_AGE","Q","2014-Q2",44.18769,
"COL","EMPAGE","15_24","PC_AGE","Q","2014-Q3",44.73506,
"COL","EMPAGE","15_24","PC_AGE","Q","2014-Q4",44.58548,
"COL","EMPAGE","15_24","PC_AGE","Q","2015-Q1",44.62644,
"COL","EMPAGE","15_24","PC_AGE","Q","2015-Q2",45.10352,
"COL","EMPAGE","15_24","PC_AGE","Q","2015-Q3",44.48415,
"COL","EMPAGE","15_24","PC_AGE","Q","2015-Q4",45.92699,
"COL","EMPAGE","15_24","PC_AGE","Q","2016-Q1",44.4669,
"COL","EMPAGE","15_24","PC_AGE","Q","2016-Q2",43.43956,
"COL","EMPAGE","15_24","PC_AGE","Q","2016-Q3",43.73842,
"COL","EMPAGE","15_24","PC_AGE","Q","2016-Q4",43.53294,
"COL","EMPAGE","15_24","PC_AGE","Q","2017-Q1",44.09098,
"COL","EMPAGE","15_24","PC_AGE","Q","2017-Q2",43.97618,
"COL","EMPAGE","15_24","PC_AGE","Q","2017-Q3",42.55029,
"COL","EMPAGE","15_24","PC_AGE","Q","2017-Q4",42.52898,
"COL","EMPAGE","15_24","PC_AGE","Q","2018-Q1",41.71336,
"COL","EMPAGE","15_24","PC_AGE","Q","2018-Q2",43.06317,
"COL","EMPAGE","15_24","PC_AGE","Q","2018-Q3",42.86695,
"COL","EMPAGE","15_24","PC_AGE","Q","2018-Q4",41.36096,
"COL","EMPAGE","15_24","PC_AGE","Q","2019-Q1",41.98096,
"COL","EMPAGE","25_54","PC_AGE","Q","2007-Q1",71.28352,
"COL","EMPAGE","25_54","PC_AGE","Q","2007-Q2",71.77809,
"COL","EMPAGE","25_54","PC_AGE","Q","2007-Q3",72.34608,
"COL","EMPAGE","25_54","PC_AGE","Q","2007-Q4",72.70786,
"COL","EMPAGE","25_54","PC_AGE","Q","2008-Q1",73.29781,
"COL","EMPAGE","25_54","PC_AGE","Q","2008-Q2",72.54916,
"COL","EMPAGE","25_54","PC_AGE","Q","2008-Q3",72.57643,
"COL","EMPAGE","25_54","PC_AGE","Q","2008-Q4",71.52147,
"COL","EMPAGE","25_54","PC_AGE","Q","2009-Q1",73.18419,
"COL","EMPAGE","25_54","PC_AGE","Q","2009-Q2",74.38197,
"COL","EMPAGE","25_54","PC_AGE","Q","2009-Q3",73.99211,
"COL","EMPAGE","25_54","PC_AGE","Q","2009-Q4",74.54079,
"COL","EMPAGE","25_54","PC_AGE","Q","2010-Q1",75.26481,
"COL","EMPAGE","25_54","PC_AGE","Q","2010-Q2",75.24957,
"COL","EMPAGE","25_54","PC_AGE","Q","2010-Q3",75.73343,
"COL","EMPAGE","25_54","PC_AGE","Q","2010-Q4",75.55725,
"COL","EMPAGE","25_54","PC_AGE","Q","2011-Q1",76.00341,
"COL","EMPAGE","25_54","PC_AGE","Q","2011-Q2",76.18075,
"COL","EMPAGE","25_54","PC_AGE","Q","2011-Q3",76.80318,
"COL","EMPAGE","25_54","PC_AGE","Q","2011-Q4",77.27235,
"COL","EMPAGE","25_54","PC_AGE","Q","2012-Q1",77.54082,
"COL","EMPAGE","25_54","PC_AGE","Q","2012-Q2",77.33315,
"COL","EMPAGE","25_54","PC_AGE","Q","2012-Q3",77.22765,
"COL","EMPAGE","25_54","PC_AGE","Q","2012-Q4",77.24197,
"COL","EMPAGE","25_54","PC_AGE","Q","2013-Q1",76.99746,
"COL","EMPAGE","25_54","PC_AGE","Q","2013-Q2",77.6138,
"COL","EMPAGE","25_54","PC_AGE","Q","2013-Q3",78.2763,
"COL","EMPAGE","25_54","PC_AGE","Q","2013-Q4",77.70987,
"COL","EMPAGE","25_54","PC_AGE","Q","2014-Q1",78.07994,
"COL","EMPAGE","25_54","PC_AGE","Q","2014-Q2",78.12836,
"COL","EMPAGE","25_54","PC_AGE","Q","2014-Q3",78.06921,
"COL","EMPAGE","25_54","PC_AGE","Q","2014-Q4",78.53892,
"COL","EMPAGE","25_54","PC_AGE","Q","2015-Q1",78.62596,
"COL","EMPAGE","25_54","PC_AGE","Q","2015-Q2",78.47629,
"COL","EMPAGE","25_54","PC_AGE","Q","2015-Q3",78.83576,
"COL","EMPAGE","25_54","PC_AGE","Q","2015-Q4",78.66056,
"COL","EMPAGE","25_54","PC_AGE","Q","2016-Q1",78.10927,
"COL","EMPAGE","25_54","PC_AGE","Q","2016-Q2",78.5078,
"COL","EMPAGE","25_54","PC_AGE","Q","2016-Q3",77.81556,
"COL","EMPAGE","25_54","PC_AGE","Q","2016-Q4",78.72303,
"COL","EMPAGE","25_54","PC_AGE","Q","2017-Q1",77.96845,
"COL","EMPAGE","25_54","PC_AGE","Q","2017-Q2",78.12761,
"COL","EMPAGE","25_54","PC_AGE","Q","2017-Q3",78.12478,
"COL","EMPAGE","25_54","PC_AGE","Q","2017-Q4",77.72254,
"COL","EMPAGE","25_54","PC_AGE","Q","2018-Q1",77.62767,
"COL","EMPAGE","25_54","PC_AGE","Q","2018-Q2",77.41815,
"COL","EMPAGE","25_54","PC_AGE","Q","2018-Q3",77.57671,
"COL","EMPAGE","25_54","PC_AGE","Q","2018-Q4",76.90965,
"COL","EMPAGE","25_54","PC_AGE","Q","2019-Q1",77.00191,
"COL","EMPAGE","55_64","PC_AGE","Q","2007-Q1",50.88565,
"COL","EMPAGE","55_64","PC_AGE","Q","2007-Q2",51.92466,
"COL","EMPAGE","55_64","PC_AGE","Q","2007-Q3",51.62545,
"COL","EMPAGE","55_64","PC_AGE","Q","2007-Q4",53.28986,
"COL","EMPAGE","55_64","PC_AGE","Q","2008-Q1",54.57141,
"COL","EMPAGE","55_64","PC_AGE","Q","2008-Q2",53.3679,
"COL","EMPAGE","55_64","PC_AGE","Q","2008-Q3",53.61988,
"COL","EMPAGE","55_64","PC_AGE","Q","2008-Q4",53.10565,
"COL","EMPAGE","55_64","PC_AGE","Q","2009-Q1",53.44943,
"COL","EMPAGE","55_64","PC_AGE","Q","2009-Q2",55.72773,
"COL","EMPAGE","55_64","PC_AGE","Q","2009-Q3",54.87809,
"COL","EMPAGE","55_64","PC_AGE","Q","2009-Q4",56.68191,
"COL","EMPAGE","55_64","PC_AGE","Q","2010-Q1",55.82657,
"COL","EMPAGE","55_64","PC_AGE","Q","2010-Q2",57.54693,
"COL","EMPAGE","55_64","PC_AGE","Q","2010-Q3",57.58377,
"COL","EMPAGE","55_64","PC_AGE","Q","2010-Q4",57.75203,
"COL","EMPAGE","55_64","PC_AGE","Q","2011-Q1",59.77753,
"COL","EMPAGE","55_64","PC_AGE","Q","2011-Q2",58.31286,
"COL","EMPAGE","55_64","PC_AGE","Q","2011-Q3",58.87577,
"COL","EMPAGE","55_64","PC_AGE","Q","2011-Q4",59.87877,
"COL","EMPAGE","55_64","PC_AGE","Q","2012-Q1",61.05774,
"COL","EMPAGE","55_64","PC_AGE","Q","2012-Q2",60.80399,
"COL","EMPAGE","55_64","PC_AGE","Q","2012-Q3",60.14135,
"COL","EMPAGE","55_64","PC_AGE","Q","2012-Q4",61.00843,
"COL","EMPAGE","55_64","PC_AGE","Q","2013-Q1",60.42184,
"COL","EMPAGE","55_64","PC_AGE","Q","2013-Q2",60.98559,
"COL","EMPAGE","55_64","PC_AGE","Q","2013-Q3",60.9828,
"COL","EMPAGE","55_64","PC_AGE","Q","2013-Q4",61.80169,
"COL","EMPAGE","55_64","PC_AGE","Q","2014-Q1",60.31439,
"COL","EMPAGE","55_64","PC_AGE","Q","2014-Q2",60.82128,
"COL","EMPAGE","55_64","PC_AGE","Q","2014-Q3",62.86554,
"COL","EMPAGE","55_64","PC_AGE","Q","2014-Q4",62.21411,
"COL","EMPAGE","55_64","PC_AGE","Q","2015-Q1",61.75259,
"COL","EMPAGE","55_64","PC_AGE","Q","2015-Q2",62.10712,
"COL","EMPAGE","55_64","PC_AGE","Q","2015-Q3",61.88903,
"COL","EMPAGE","55_64","PC_AGE","Q","2015-Q4",64.11386,
"COL","EMPAGE","55_64","PC_AGE","Q","2016-Q1",62.33728,
"COL","EMPAGE","55_64","PC_AGE","Q","2016-Q2",63.48163,
"COL","EMPAGE","55_64","PC_AGE","Q","2016-Q3",63.26014,
"COL","EMPAGE","55_64","PC_AGE","Q","2016-Q4",62.15767,
"COL","EMPAGE","55_64","PC_AGE","Q","2017-Q1",62.78049,
"COL","EMPAGE","55_64","PC_AGE","Q","2017-Q2",62.91138,
"COL","EMPAGE","55_64","PC_AGE","Q","2017-Q3",62.96683,
"COL","EMPAGE","55_64","PC_AGE","Q","2017-Q4",62.70092,
"COL","EMPAGE","55_64","PC_AGE","Q","2018-Q1",63.07609,
"COL","EMPAGE","55_64","PC_AGE","Q","2018-Q2",62.49387,
"COL","EMPAGE","55_64","PC_AGE","Q","2018-Q3",63.34074,
"COL","EMPAGE","55_64","PC_AGE","Q","2018-Q4",63.50522,
"COL","EMPAGE","55_64","PC_AGE","Q","2019-Q1",62.16919,
"COL","EMPAGE","15_24","PC_AGE","M","2007-01",38.22512,
"COL","EMPAGE","15_24","PC_AGE","M","2007-02",38.29267,
"COL","EMPAGE","15_24","PC_AGE","M","2007-03",36.9391,
"COL","EMPAGE","15_24","PC_AGE","M","2007-04",39.0552,
"COL","EMPAGE","15_24","PC_AGE","M","2007-05",36.41031,
"COL","EMPAGE","15_24","PC_AGE","M","2007-06",38.29311,
"COL","EMPAGE","15_24","PC_AGE","M","2007-07",38.75847,
"COL","EMPAGE","15_24","PC_AGE","M","2007-08",37.55534,
"COL","EMPAGE","15_24","PC_AGE","M","2007-09",37.75071,
"COL","EMPAGE","15_24","PC_AGE","M","2007-10",37.61791,
"COL","EMPAGE","15_24","PC_AGE","M","2007-11",38.64581,
"COL","EMPAGE","15_24","PC_AGE","M","2007-12",38.13663,
"COL","EMPAGE","15_24","PC_AGE","M","2008-01",37.1054,
"COL","EMPAGE","15_24","PC_AGE","M","2008-02",38.26505,
"COL","EMPAGE","15_24","PC_AGE","M","2008-03",39.40084,
"COL","EMPAGE","15_24","PC_AGE","M","2008-04",38.37366,
"COL","EMPAGE","15_24","PC_AGE","M","2008-05",38.97821,
"COL","EMPAGE","15_24","PC_AGE","M","2008-06",36.60102,
"COL","EMPAGE","15_24","PC_AGE","M","2008-07",38.23085,
"COL","EMPAGE","15_24","PC_AGE","M","2008-08",36.96878,
"COL","EMPAGE","15_24","PC_AGE","M","2008-09",37.4379,
"COL","EMPAGE","15_24","PC_AGE","M","2008-10",35.15673,
"COL","EMPAGE","15_24","PC_AGE","M","2008-11",34.06803,
"COL","EMPAGE","15_24","PC_AGE","M","2008-12",37.19194,
"COL","EMPAGE","15_24","PC_AGE","M","2009-01",36.69176,
"COL","EMPAGE","15_24","PC_AGE","M","2009-02",39.506,
"COL","EMPAGE","15_24","PC_AGE","M","2009-03",41.30014,
"COL","EMPAGE","15_24","PC_AGE","M","2009-04",39.07697,
"COL","EMPAGE","15_24","PC_AGE","M","2009-05",40.2124,
"COL","EMPAGE","15_24","PC_AGE","M","2009-06",40.4789,
"COL","EMPAGE","15_24","PC_AGE","M","2009-07",40.80904,
"COL","EMPAGE","15_24","PC_AGE","M","2009-08",39.29307,
"COL","EMPAGE","15_24","PC_AGE","M","2009-09",39.22868,
"COL","EMPAGE","15_24","PC_AGE","M","2009-10",41.31611,
"COL","EMPAGE","15_24","PC_AGE","M","2009-11",40.67773,
"COL","EMPAGE","15_24","PC_AGE","M","2009-12",39.68071,
"COL","EMPAGE","15_24","PC_AGE","M","2010-01",40.67664,
"COL","EMPAGE","15_24","PC_AGE","M","2010-02",41.54485,
"COL","EMPAGE","15_24","PC_AGE","M","2010-03",39.73419,
"COL","EMPAGE","15_24","PC_AGE","M","2010-04",39.99222,
"COL","EMPAGE","15_24","PC_AGE","M","2010-05",38.98358,
"COL","EMPAGE","15_24","PC_AGE","M","2010-06",40.17563,
"COL","EMPAGE","15_24","PC_AGE","M","2010-07",40.69741,
"COL","EMPAGE","15_24","PC_AGE","M","2010-08",41.82796,
"COL","EMPAGE","15_24","PC_AGE","M","2010-09",42.79235,
"COL","EMPAGE","15_24","PC_AGE","M","2010-10",40.81247,
"COL","EMPAGE","15_24","PC_AGE","M","2010-11",41.04906,
"COL","EMPAGE","15_24","PC_AGE","M","2010-12",40.98957,
"COL","EMPAGE","15_24","PC_AGE","M","2011-01",41.7661,
"COL","EMPAGE","15_24","PC_AGE","M","2011-02",40.3679,
"COL","EMPAGE","15_24","PC_AGE","M","2011-03",41.77406,
"COL","EMPAGE","15_24","PC_AGE","M","2011-04",40.82168,
"COL","EMPAGE","15_24","PC_AGE","M","2011-05",41.72215,
"COL","EMPAGE","15_24","PC_AGE","M","2011-06",40.75329,
"COL","EMPAGE","15_24","PC_AGE","M","2011-07",42.02183,
"COL","EMPAGE","15_24","PC_AGE","M","2011-08",41.50203,
"COL","EMPAGE","15_24","PC_AGE","M","2011-09",43.43777,
"COL","EMPAGE","15_24","PC_AGE","M","2011-10",46.78382,
"COL","EMPAGE","15_24","PC_AGE","M","2011-11",45.01767,
"COL","EMPAGE","15_24","PC_AGE","M","2011-12",44.65525,
"COL","EMPAGE","15_24","PC_AGE","M","2012-01",44.65833,
"COL","EMPAGE","15_24","PC_AGE","M","2012-02",44.38888,
"COL","EMPAGE","15_24","PC_AGE","M","2012-03",44.08843,
"COL","EMPAGE","15_24","PC_AGE","M","2012-04",43.65411,
"COL","EMPAGE","15_24","PC_AGE","M","2012-05",44.79859,
"COL","EMPAGE","15_24","PC_AGE","M","2012-06",45.73574,
"COL","EMPAGE","15_24","PC_AGE","M","2012-07",44.22965,
"COL","EMPAGE","15_24","PC_AGE","M","2012-08",44.89508,
"COL","EMPAGE","15_24","PC_AGE","M","2012-09",43.58515,
"COL","EMPAGE","15_24","PC_AGE","M","2012-10",43.58011,
"COL","EMPAGE","15_24","PC_AGE","M","2012-11",44.17128,
"COL","EMPAGE","15_24","PC_AGE","M","2012-12",43.94419,
"COL","EMPAGE","15_24","PC_AGE","M","2013-01",44.49184,
"COL","EMPAGE","15_24","PC_AGE","M","2013-02",43.79028,
"COL","EMPAGE","15_24","PC_AGE","M","2013-03",43.16795,
"COL","EMPAGE","15_24","PC_AGE","M","2013-04",43.43407,
"COL","EMPAGE","15_24","PC_AGE","M","2013-05",45.97815,
"COL","EMPAGE","15_24","PC_AGE","M","2013-06",42.66011,
"COL","EMPAGE","15_24","PC_AGE","M","2013-07",43.04765,
"COL","EMPAGE","15_24","PC_AGE","M","2013-08",45.50888,
"COL","EMPAGE","15_24","PC_AGE","M","2013-09",43.88306,
"COL","EMPAGE","15_24","PC_AGE","M","2013-10",44.40836,
"COL","EMPAGE","15_24","PC_AGE","M","2013-11",44.16206,
"COL","EMPAGE","15_24","PC_AGE","M","2013-12",45.72583,
"COL","EMPAGE","15_24","PC_AGE","M","2014-01",45.17862,
"COL","EMPAGE","15_24","PC_AGE","M","2014-02",43.56817,
"COL","EMPAGE","15_24","PC_AGE","M","2014-03",43.21149,
"COL","EMPAGE","15_24","PC_AGE","M","2014-04",43.53973,
"COL","EMPAGE","15_24","PC_AGE","M","2014-05",44.71157,
"COL","EMPAGE","15_24","PC_AGE","M","2014-06",44.31178,
"COL","EMPAGE","15_24","PC_AGE","M","2014-07",44.00665,
"COL","EMPAGE","15_24","PC_AGE","M","2014-08",44.61103,
"COL","EMPAGE","15_24","PC_AGE","M","2014-09",45.5875,
"COL","EMPAGE","15_24","PC_AGE","M","2014-10",45.48128,
"COL","EMPAGE","15_24","PC_AGE","M","2014-11",44.41931,
"COL","EMPAGE","15_24","PC_AGE","M","2014-12",43.85583,
"COL","EMPAGE","15_24","PC_AGE","M","2015-01",45.69691,
"COL","EMPAGE","15_24","PC_AGE","M","2015-02",43.07553,
"COL","EMPAGE","15_24","PC_AGE","M","2015-03",45.10688,
"COL","EMPAGE","15_24","PC_AGE","M","2015-04",45.70882,
"COL","EMPAGE","15_24","PC_AGE","M","2015-05",44.54487,
